,DATE,DEALAMOUNT,BUILDINGYEAR,BUILDINGFLOORS,NEIGHBORHOOD,ROOMNUM,FLOOR,ASSETMETER,long,lat,Distance_From_Sea,AVG_SALARY
277,2022,2933000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
278,2022,2933000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
279,2022,2933000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
280,2022,2933000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
281,2022,2933000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
282,2022,2933000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
283,2022,2933000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
284,2022,2933000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
285,2022,2933000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
286,2022,2933000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
287,2022,2933000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
288,2022,2933000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
289,2022,2933000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
290,2022,2933000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
291,2022,2933000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
292,2022,2995000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
293,2022,2995000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
294,2022,2995000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
295,2022,2995000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
296,2022,2995000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
297,2022,2995000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
298,2022,2995000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
299,2022,2995000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
300,2022,2995000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
301,2022,2995000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
302,2022,2995000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
303,2022,2995000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
304,2022,2995000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
305,2022,2995000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
306,2022,2995000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
307,2022,2995000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
308,2022,2995000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
309,2022,2995000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
310,2022,2995000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
311,2022,2995000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
312,2022,2995000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
313,2022,3028000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
314,2022,3028000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
315,2022,3028000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
316,2022,3028000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
317,2022,3028000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
318,2022,3028000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
319,2022,3028000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
320,2022,3028000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
321,2022,3028000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
322,2022,3028000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
323,2022,3028000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
324,2022,3028000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
325,2022,3028000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
326,2022,3028000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
327,2022,3028000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
328,2022,3028000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
329,2022,3028000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
330,2022,3028000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
331,2022,3028000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
332,2022,3028000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
333,2022,3028000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
334,2022,2910000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
335,2022,2910000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
336,2022,2910000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
337,2022,2910000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
338,2022,2910000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
339,2022,2910000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
340,2022,2910000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
341,2022,2910000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
342,2022,2910000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
343,2022,2910000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
344,2022,2910000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
345,2022,2910000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
346,2022,2910000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
347,2022,2910000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
348,2022,2910000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
349,2022,2910000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
350,2022,2910000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
351,2022,2910000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
352,2022,2910000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
353,2022,2910000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
354,2022,2910000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
355,2022,2963000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
356,2022,2963000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
357,2022,2963000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
358,2022,2963000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
359,2022,2963000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
360,2022,2963000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
361,2022,2963000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
362,2022,2963000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
363,2022,2963000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
364,2022,2963000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
365,2022,2963000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
366,2022,2963000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
367,2022,2963000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
368,2022,2963000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
369,2022,2963000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
370,2022,2963000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
371,2022,2963000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
372,2022,2963000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
373,2022,2963000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
374,2022,2963000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
375,2022,2963000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
376,2022,2986000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
377,2022,2986000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
378,2022,2986000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
379,2022,2986000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
380,2022,2986000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
381,2022,2986000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
382,2022,2986000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
383,2022,2986000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
384,2022,2986000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
385,2022,2986000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
386,2022,2986000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
387,2022,2986000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
388,2022,2986000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
389,2022,2986000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
390,2022,2986000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
391,2022,2986000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
392,2022,2986000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
393,2022,2986000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
394,2022,2986000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
395,2022,2986000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
396,2022,2986000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
397,2022,2940000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
398,2022,2940000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
399,2022,2940000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
400,2022,2940000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
401,2022,2940000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
402,2022,2940000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
403,2022,2940000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
404,2022,2940000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
405,2022,2940000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
406,2022,2940000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
407,2022,2940000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
408,2022,2940000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
409,2022,2940000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
410,2022,2940000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
411,2022,2940000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
412,2022,2940000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
413,2022,2940000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
414,2022,2940000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
415,2022,2940000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
416,2022,2940000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
417,2022,2940000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
418,2022,2557000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
419,2022,2557000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
420,2022,2557000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
421,2022,2557000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
422,2022,2557000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
423,2022,2557000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
424,2022,2557000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
425,2022,2557000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
426,2022,2557000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
427,2022,2557000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
428,2022,2557000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
429,2022,2557000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
430,2022,2557000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
431,2022,2557000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
432,2022,2557000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
433,2022,2557000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
434,2022,2557000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
435,2022,2557000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
436,2022,2557000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
437,2022,2557000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
438,2022,2557000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
439,2022,2875000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
440,2022,2875000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
441,2022,2875000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
442,2022,2875000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
443,2022,2875000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
444,2022,2875000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
445,2022,2875000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
446,2022,2875000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
447,2022,2875000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
448,2022,2875000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
449,2022,2875000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
450,2022,2875000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
451,2022,2875000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
452,2022,2875000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
453,2022,2875000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
454,2022,2875000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
455,2022,2875000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
456,2022,2875000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
457,2022,2875000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
458,2022,2875000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
459,2022,2875000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
460,2022,3016000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
461,2022,3016000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
462,2022,3016000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
463,2022,3016000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
464,2022,3016000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
465,2022,3016000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
466,2022,3016000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
467,2022,3016000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
468,2022,3016000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
469,2022,3016000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
470,2022,3016000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
471,2022,3016000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
472,2022,3016000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
473,2022,3016000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
474,2022,3016000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
475,2022,3016000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
476,2022,3016000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
477,2022,3016000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
478,2022,3016000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
479,2022,3016000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
480,2022,3016000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
481,2022,2881000.0,2025,4.0,26,4.0,1.0,90.0,663120.12,181654.09,4064.0,6953
482,2022,2881000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
483,2022,2881000.0,2025,4.0,26,2.0,4.0,87.0,663120.12,181654.09,4064.0,6953
484,2022,2881000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
485,2022,2881000.0,2025,4.0,26,2.0,2.0,87.0,663120.12,181654.09,4064.0,6953
486,2022,2881000.0,2025,4.0,26,3.0,1.0,78.0,663120.12,181654.09,4064.0,6953
487,2022,2881000.0,2025,4.0,26,4.0,2.0,90.0,663120.12,181654.09,4064.0,6953
488,2022,2881000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
489,2022,2881000.0,2025,4.0,26,4.5,3.0,111.0,663120.12,181654.09,4064.0,6953
490,2022,2881000.0,2025,4.0,26,4.0,4.0,98.0,663120.12,181654.09,4064.0,6953
491,2022,2881000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
492,2022,2881000.0,2025,4.0,26,4.0,2.0,98.0,663120.12,181654.09,4064.0,6953
493,2022,2881000.0,2025,4.0,26,4.0,2.0,89.0,663120.12,181654.09,4064.0,6953
494,2022,2881000.0,2025,4.0,26,2.0,3.0,87.0,663120.12,181654.09,4064.0,6953
495,2022,2881000.0,2025,4.0,26,4.0,4.0,89.0,663120.12,181654.09,4064.0,6953
496,2022,2881000.0,2025,4.0,26,4.5,4.0,89.0,663120.12,181654.09,4064.0,6953
497,2022,2881000.0,2025,4.0,26,4.5,4.0,111.0,663120.12,181654.09,4064.0,6953
498,2022,2881000.0,2025,4.0,26,4.0,3.0,89.0,663120.12,181654.09,4064.0,6953
499,2022,2881000.0,2025,4.0,26,4.0,3.0,87.0,663120.12,181654.09,4064.0,6953
500,2022,2881000.0,2025,4.0,26,4.0,4.0,87.0,663120.12,181654.09,4064.0,6953
501,2022,2881000.0,2025,4.0,26,4.0,2.0,87.0,663120.12,181654.09,4064.0,6953
502,2022,3489000.0,2025,4.0,26,4.0,1.0,124.0,663145.69,181670.5,4072.0,6953
503,2022,3489000.0,2025,4.0,26,4.5,3.0,105.0,663145.69,181670.5,4072.0,6953
504,2022,3489000.0,2025,4.0,26,4.0,4.0,87.0,663145.69,181670.5,4072.0,6953
505,2022,3489000.0,2025,4.0,26,3.0,4.0,89.0,663145.69,181670.5,4072.0,6953
506,2022,3489000.0,2025,4.0,26,4.0,4.0,111.0,663145.69,181670.5,4072.0,6953
507,2022,3489000.0,2025,4.0,26,3.0,2.0,124.0,663145.69,181670.5,4072.0,6953
508,2022,3489000.0,2025,4.0,26,4.0,3.0,89.0,663145.69,181670.5,4072.0,6953
509,2022,3489000.0,2025,4.0,26,5.0,2.0,87.0,663145.69,181670.5,4072.0,6953
510,2022,3489000.0,2025,4.0,26,3.0,4.0,62.0,663145.69,181670.5,4072.0,6953
511,2022,3489000.0,2025,4.0,26,4.0,3.0,111.0,663145.69,181670.5,4072.0,6953
512,2022,3489000.0,2025,4.0,26,5.0,2.0,98.0,663145.69,181670.5,4072.0,6953
513,2022,3489000.0,2025,4.0,26,4.0,2.0,87.0,663145.69,181670.5,4072.0,6953
514,2022,3489000.0,2025,4.0,26,4.0,3.0,111.0,663145.69,181670.5,4072.0,6953
515,2022,3489000.0,2025,4.0,26,4.0,4.0,89.0,663145.69,181670.5,4072.0,6953
516,2022,3489000.0,2025,4.0,26,4.0,4.0,87.0,663145.69,181670.5,4072.0,6953
517,2022,3489000.0,2025,4.0,26,4.5,3.0,124.0,663145.69,181670.5,4072.0,6953
518,2022,3489000.0,2025,4.0,26,4.0,2.0,124.0,663145.69,181670.5,4072.0,6953
519,2022,2871000.0,2025,4.0,26,4.0,1.0,124.0,663145.69,181670.5,4072.0,6953
520,2022,2871000.0,2025,4.0,26,4.5,3.0,105.0,663145.69,181670.5,4072.0,6953
521,2022,2871000.0,2025,4.0,26,4.0,4.0,87.0,663145.69,181670.5,4072.0,6953
522,2022,2871000.0,2025,4.0,26,3.0,4.0,89.0,663145.69,181670.5,4072.0,6953
523,2022,2871000.0,2025,4.0,26,4.0,4.0,111.0,663145.69,181670.5,4072.0,6953
524,2022,2871000.0,2025,4.0,26,3.0,2.0,124.0,663145.69,181670.5,4072.0,6953
525,2022,2871000.0,2025,4.0,26,4.0,3.0,89.0,663145.69,181670.5,4072.0,6953
526,2022,2871000.0,2025,4.0,26,5.0,2.0,87.0,663145.69,181670.5,4072.0,6953
527,2022,2871000.0,2025,4.0,26,3.0,4.0,62.0,663145.69,181670.5,4072.0,6953
528,2022,2871000.0,2025,4.0,26,4.0,3.0,111.0,663145.69,181670.5,4072.0,6953
529,2022,2871000.0,2025,4.0,26,5.0,2.0,98.0,663145.69,181670.5,4072.0,6953
530,2022,2871000.0,2025,4.0,26,4.0,2.0,87.0,663145.69,181670.5,4072.0,6953
531,2022,2871000.0,2025,4.0,26,4.0,3.0,111.0,663145.69,181670.5,4072.0,6953
532,2022,2871000.0,2025,4.0,26,4.0,4.0,89.0,663145.69,181670.5,4072.0,6953
533,2022,2871000.0,2025,4.0,26,4.0,4.0,87.0,663145.69,181670.5,4072.0,6953
534,2022,2871000.0,2025,4.0,26,4.5,3.0,124.0,663145.69,181670.5,4072.0,6953
535,2022,2871000.0,2025,4.0,26,4.0,2.0,124.0,663145.69,181670.5,4072.0,6953
536,2022,2817000.0,2025,4.0,26,4.0,1.0,124.0,663145.69,181670.5,4072.0,6953
537,2022,2817000.0,2025,4.0,26,4.5,3.0,105.0,663145.69,181670.5,4072.0,6953
538,2022,2817000.0,2025,4.0,26,4.0,4.0,87.0,663145.69,181670.5,4072.0,6953
539,2022,2817000.0,2025,4.0,26,3.0,4.0,89.0,663145.69,181670.5,4072.0,6953
540,2022,2817000.0,2025,4.0,26,4.0,4.0,111.0,663145.69,181670.5,4072.0,6953
541,2022,2817000.0,2025,4.0,26,3.0,2.0,124.0,663145.69,181670.5,4072.0,6953
542,2022,2817000.0,2025,4.0,26,4.0,3.0,89.0,663145.69,181670.5,4072.0,6953
543,2022,2817000.0,2025,4.0,26,5.0,2.0,87.0,663145.69,181670.5,4072.0,6953
544,2022,2817000.0,2025,4.0,26,3.0,4.0,62.0,663145.69,181670.5,4072.0,6953
545,2022,2817000.0,2025,4.0,26,4.0,3.0,111.0,663145.69,181670.5,4072.0,6953
546,2022,2817000.0,2025,4.0,26,5.0,2.0,98.0,663145.69,181670.5,4072.0,6953
547,2022,2817000.0,2025,4.0,26,4.0,2.0,87.0,663145.69,181670.5,4072.0,6953
548,2022,2817000.0,2025,4.0,26,4.0,3.0,111.0,663145.69,181670.5,4072.0,6953
549,2022,2817000.0,2025,4.0,26,4.0,4.0,89.0,663145.69,181670.5,4072.0,6953
550,2022,2817000.0,2025,4.0,26,4.0,4.0,87.0,663145.69,181670.5,4072.0,6953
551,2022,2817000.0,2025,4.0,26,4.5,3.0,124.0,663145.69,181670.5,4072.0,6953
552,2022,2817000.0,2025,4.0,26,4.0,2.0,124.0,663145.69,181670.5,4072.0,6953
553,2022,2998000.0,2025,4.0,26,4.0,1.0,124.0,663145.69,181670.5,4072.0,6953
554,2022,2998000.0,2025,4.0,26,4.5,3.0,105.0,663145.69,181670.5,4072.0,6953
